,Unnamed: 0,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
0,0,2020_10_11,-34.611270000000005,-58.363780000000006,https://departamento.mercadolibre.com.ar/MLA-763417497-departamento-alquiler-puerto-madero-situar-_JM,Departamento-alquiler - Puerto Madero-situar,Departamento,2900.0,USD,192.0,4.0
1,1,2020_10_11,-34.589847999999996,-58.50942,https://departamento.mercadolibre.com.ar/MLA-797262193-oportunidad-monoambiente-a-estrenar-alquiler-amoblado-_JM,Oportunidad! Monoambiente A Estrenar - Alquiler Amoblado,Departamento,50.0,USD,38.0,1.0
2,2,2020_10_11,-34.60597,-34.60597,https://departamento.mercadolibre.com.ar/MLA-819433769-alquiler-temporario-de-lujo-4p-hospital-italiano-caballito-_JM,Alquiler Temporario De Lujo 4/p Hospital Italiano Caballito,Departamento,101866.0,ARS,57.0,1.0
3,3,2020_10_11,-34.590656,-58.448730000000005,https://departamento.mercadolibre.com.ar/MLA-821035824-excelente-departamento-3-ambientes-2-cuartos-en-congreso-_JM,Excelente Departamento 3 Ambientes (2 Cuartos) En Congreso,Departamento,105000.0,ARS,60.0,3.0
4,4,2020_10_11,-34.624084,-58.38989,https://departamento.mercadolibre.com.ar/MLA-821602190-departamentos-alquil-temporario-centro-cap-fed-bs-as-dia-mes-_JM,Departamentos Alquil Temporario Centro Cap Fed Bs As Dia Mes,Departamento,102100.0,ARS,64.0,3.0
5,5,2020_10_11,-34.591774,-58.3941,https://departamento.mercadolibre.com.ar/MLA-821626725-departamento-alquiler-temporario-en-recoleta-2-huespedes-_JM,Departamento Alquiler Temporario En Recoleta 2 Huéspedes,Departamento,450.0,USD,39.0,2.0
6,6,2020_10_11,-34.59169,-58.440125,https://departamento.mercadolibre.com.ar/MLA-821995794-comodo-dpto-estrategicamente-ubicado-_JM,Comodo Dpto Estrategicamente Ubicado,Departamento,102000.0,ARS,32.0,2.0
7,7,2020_10_11,-34.57841,-58.44041,https://departamento.mercadolibre.com.ar/MLA-822442446-alquiler-temporario-amoblado-av-federico-lacroze-3700-_JM,Alquiler Temporario Amoblado Av. Federico Lacroze 3700,Departamento,103500.0,ARS,65.0,2.0
8,8,2020_10_11,-34.578278000000005,-58.449863,https://departamento.mercadolibre.com.ar/MLA-822442507-departamento-amoblado-temporario-de-catergoria-bs-as-_JM,Departamento Amoblado Temporario De Catergoria Bs As,Departamento,103000.0,ARS,55.0,2.0
9,9,2020_10_11,-34.598644,-58.372609999999995,https://departamento.mercadolibre.com.ar/MLA-822970757-alquiler-departamento-temporario-retiro-microcentro-_JM,Alquiler Departamento Temporario Retiro-microcentro,Departamento,101350.0,ARS,30.0,2.0
10,10,2020_10_11,-34.624309999999994,-58.43425799999999,https://departamento.mercadolibre.com.ar/MLA-823551412-av-jose-maria-moreno-al-500-caballito-_JM,Av Jose Maria Moreno Al 500 - Caballito,Departamento,125000.0,ARS,50.0,2.0
11,11,2020_10_11,-34.58645,-58.39521,https://departamento.mercadolibre.com.ar/MLA-824206014-exclusivo-departamento-2-dormitorios-seguridad-24-hs-_JM,"Exclusivo Departamento 2 Dormitorios, Seguridad 24 Hs",Departamento,120.0,USD,130.0,3.0
12,12,2020_10_11,-34.605854,-58.426388,https://departamento.mercadolibre.com.ar/MLA-824279022-temporario-1-2-y-3-amb-fte-a-hospital-italiano-naval-almagro-_JM,Temporario 1 2 Y 3 Amb Fte A Hospital Italiano Naval Almagro,Departamento,101033.0,ARS,45.0,1.0
13,13,2020_10_11,-34.600227000000004,-58.3784,https://departamento.mercadolibre.com.ar/MLA-824746137-departamento-2-ambientes-19000-por-mes-_JM,Departamento 2 Ambientes. $19000 Por Mes,Departamento,94000.0,ARS,35.0,2.0
14,14,2020_10_11,-34.607285,-58.42935,https://departamento.mercadolibre.com.ar/MLA-825069293-alquiler-temporal-zona-hospital-italiano-_JM,Alquiler Temporal Zona Hospital Italiano,Departamento,101800.0,ARS,30.0,1.0
15,15,2020_10_11,-34.587303000000006,-58.407238,https://departamento.mercadolibre.com.ar/MLA-825604471-excelente-studio-en-el-corazon-de-recoleta-_JM,Excelente Studio En El Corazon De Recoleta,Departamento,111000.0,ARS,60.0,1.0
16,16,2020_10_11,-34.573807,-58.44236,https://departamento.mercadolibre.com.ar/MLA-826028332-departamento-con-2-patios-90-m2-parrilla-y-pileta-_JM,Departamento Con 2 Patios (90 M2) - Parrilla Y Pileta,Departamento,500.0,USD,90.0,2.0
17,17,2020_10_11,-34.59019,-58.410355,https://departamento.mercadolibre.com.ar/MLA-827088941-alquila-dueno-alto-palermo-semipiso-antiguo-3-ambientes-_JM,Alquila Dueño  Alto Palermo Semipiso Antiguo 3 Ambientes,Departamento,103500.0,ARS,60.0,3.0
18,18,2020_10_11,-34.584156,-58.4385,https://departamento.mercadolibre.com.ar/MLA-827407683-monoambiente-en-alquiler-temporario-en-palermo-hollywood-_JM,Monoambiente En Alquiler Temporario En Palermo Hollywood,Departamento,103000.0,ARS,30.0,1.0
19,19,2020_10_11,-34.59795,-58.406284,https://departamento.mercadolibre.com.ar/MLA-827407779-comodo-departamento-para-dos-personas-en-recoleta-_JM,Cómodo Departamento Para Dos Personas En Recoleta,Departamento,95000.0,ARS,33.0,1.0
20,20,2020_10_11,-38.00175,-57.542685999999996,https://departamento.mercadolibre.com.ar/MLA-827867012-dueno-directo-alquila-departamento-3-ambientes-tribunales-_JM,Dueño Directo Alquila Departamento 3 Ambientes Tribunales,Departamento,100050.0,ARS,85.0,3.0
21,21,2020_10_11,-34.607895,-58.395035,https://departamento.mercadolibre.com.ar/MLA-828249259-alquiler-temporario-congreso-_JM,Alquiler Temporario Congreso,Departamento,101200.0,ARS,30.0,1.0
22,22,2020_10_11,-34.599959999999996,-58.37548,https://departamento.mercadolibre.com.ar/MLA-828291633-buenos-aires-alquiler-temporario-sobre-peatonal-florida-_JM,Buenos Aires - Alquiler Temporario Sobre Peatonal Florida,Departamento,101450.0,ARS,46.0,2.0
23,23,2020_10_11,-34.61645,-58.367146,https://departamento.mercadolibre.com.ar/MLA-828882114-luminoso-monoambiente-quartier-madero-con-amenities-_JM,Luminoso Monoambiente Quartier Madero Con Amenities,Departamento,107500.0,ARS,37.0,1.0
24,24,2020_10_11,-34.58777,-58.395298,https://departamento.mercadolibre.com.ar/MLA-829194816-monoambiente-equipado-y-amoblado-para-2-personas-en-recoleta-_JM,Monoambiente Equipado Y Amoblado Para 2 Personas En Recoleta,Departamento,102500.0,ARS,35.0,1.0
25,25,2020_10_11,-34.554474,-58.463993,https://departamento.mercadolibre.com.ar/MLA-829926330-alq-temp-dep-3-ambnunezbelgr6pers-scabildo-ocup-h27-10-_JM,"Alq Temp Dep 3 Amb,nuñez/belgr6pers-s/cabildo-ocup H/27-10",Departamento,102000.0,ARS,50.0,3.0
26,26,2020_10_11,-34.604324,-58.409290000000006,https://departamento.mercadolibre.com.ar/MLA-830642153-hermoso-departamento-en-zona-hospital-italiano-_JM,Hermoso Departamento En Zona Hospital Italiano,Departamento,101300.0,ARS,33.0,1.0
27,27,2020_10_11,-34.577988,-58.431335,https://departamento.mercadolibre.com.ar/MLA-830846096-espectacular-ph-3-ambientes-palermo-soho-_JM,Espectacular Ph 3 Ambientes Palermo Soho,Departamento,124000.0,ARS,50.0,3.0
28,28,2020_10_11,-34.594322,-58.39331,https://departamento.mercadolibre.com.ar/MLA-831399486-monoambiente-recoleta-con-piscinaencargadovigilancia-_JM,Monoambiente Recoleta Con Piscina/encargado/vigilancia,Departamento,124000.0,ARS,35.0,1.0
29,29,2020_10_11,-34.579803000000005,-58.428417,https://departamento.mercadolibre.com.ar/MLA-831801953-hermoso-monoambiente-en-palermo-hollywood-_JM,Hermoso Monoambiente En Palermo Hollywood,Departamento,101800.0,ARS,35.0,1.0
30,30,2020_10_11,-34.57914,-58.440757999999995,https://departamento.mercadolibre.com.ar/MLA-831808709-departamento-en-elcano-y-cramer-_JM,Departamento En Elcano Y Cramer,Departamento,101500.0,ARS,35.0,1.0
31,31,2020_10_11,-34.60027,-58.495135999999995,https://departamento.mercadolibre.com.ar/MLA-831855930-tinogasta-3150-villa-del-parque-_JM,Tinogasta 3150 - Villa Del Parque,Departamento,102200.0,ARS,38.0,2.0
32,32,2020_10_11,-34.590008000000005,-58.410030000000006,https://departamento.mercadolibre.com.ar/MLA-832079368-alquilo-alto-palermobillinghurst-y-santa-fe--_JM,"Alquilo Alto Palermo,billinghurst Y Santa Fe-",Departamento,106900.0,ARS,97.0,4.0
33,33,2020_10_11,-34.601864,-58.496902,https://departamento.mercadolibre.com.ar/MLA-832094221-departamentos-totalmente-equipados-para-23-personas-_JM,Departamentos Totalmente Equipados Para 2/3 Personas ,Departamento,102200.0,ARS,50.0,1.0
34,34,2020_10_11,-34.60737,-58.376637,https://departamento.mercadolibre.com.ar/MLA-832253044-departamento-en-alquiler-temporario-caba-_JM,Departamento En Alquiler Temporario Caba,Departamento,145000.0,ARS,82.0,4.0
35,35,2020_10_11,-34.604557,-58.392807,https://departamento.mercadolibre.com.ar/MLA-832771940-alquiler-2-amb-amueblado-y-equipado-centrobarrio-nort-_JM,Alquiler - 2 Amb - Amueblado Y Equipado - Centro/barrio Nort,Departamento,101000.0,ARS,36.0,2.0
36,36,2020_10_11,-34.635532,-58.524815000000004,https://departamento.mercadolibre.com.ar/MLA-833084289-alquiler-por-dia-departamento-a-estrenar-_JM,Alquiler Por Dia. Departamento A Estrenar,Departamento,103500.0,ARS,70.0,3.0
37,37,2020_10_11,-34.60368,-58.378754,https://departamento.mercadolibre.com.ar/MLA-833352188-departamento-comodo-funcional-y-excelente-ubicacion-_JM,"Departamento Comodo,  Funcional Y Excelente Ubicacion",Departamento,98800.0,ARS,35.0,2.0
38,38,2020_10_11,-34.60461,-58.39663,https://departamento.mercadolibre.com.ar/MLA-833776477-alquiler-temporal-departamento-zona-centro-muy-luminoso-_JM,Alquiler Temporal Departamento Zona Centro. Muy Luminoso.,Departamento,102000.0,ARS,50.0,2.0
39,39,2020_10_11,-34.56082,-58.4425,https://departamento.mercadolibre.com.ar/MLA-834113731-luminoso-y-cuidado-2-amb-barrancas-de-belgrano-dueno-directo-_JM,Luminoso Y Cuidado 2 Amb Barrancas De Belgrano Dueño Directo,Departamento,102300.0,ARS,48.0,2.0
40,40,2020_10_11,-34.598526,-58.44048000000001,https://departamento.mercadolibre.com.ar/MLA-834191610-departamento-alquiler-temporal-zona-palermo-wit-_JM,Departamento Alquiler Temporal Zona Palermo Wit,Departamento,103500.0,ARS,90.0,3.0
41,41,2020_10_11,-34.598009999999995,-58.416103,https://departamento.mercadolibre.com.ar/MLA-834233329-apartamento-temporario-2-ambi-3-pers-universidad-palermo-luz-_JM,Apartamento Temporario 2 Ambi 3 Pers Universidad Palermo Luz,Departamento,102000.0,ARS,44.0,2.0
42,42,2020_10_11,-34.589529999999996,-58.402530000000006,https://departamento.mercadolibre.com.ar/MLA-834286986-alquilo-depto-en-recoleta-estadia-minima-1-noche-_JM,Alquilo Depto En Recoleta - Estadía Mínima 1 Noche,Departamento,102700.0,ARS,42.0,2.0
43,43,2020_10_11,-34.557083,-58.451027,https://departamento.mercadolibre.com.ar/MLA-834448080-av-libertador-y-mendoza-fleni-icba-eneri-fleming-ulme-_JM,Av. Libertador Y Mendoza Fleni Icba Eneri Fleming Ulme,Departamento,101488.0,ARS,40.0,2.0
44,44,2020_10_11,-34.55283,-58.45281,https://departamento.mercadolibre.com.ar/MLA-834449736-av-libertador-y-roosevelt-fleni-icba-eneri-ivi-alcla-_JM,Av. Libertador Y Roosevelt  Fleni Icba Eneri Ivi Alcla,Departamento,101488.0,ARS,72.0,2.0
45,45,2020_10_11,-34.57228,-58.433228,https://departamento.mercadolibre.com.ar/MLA-834647968-duplex-en-las-canitas-alquiler-temporario-_JM,Duplex En Las Cañitas Alquiler Temporario,Departamento,113000.0,ARS,60.0,2.0
46,46,2020_10_11,-34.597473,-58.49802,https://departamento.mercadolibre.com.ar/MLA-834883576-villa-del-parque-2-amb-alquiler-temporario-exc-ubicacion-_JM,Villa Del Parque 2 Amb Alquiler Temporario Exc Ubicacion,Departamento,102400.0,ARS,35.0,2.0
47,47,2020_10_11,-34.589878000000006,-58.407543000000004,https://departamento.mercadolibre.com.ar/MLA-834909496-edificio-categoria-recoleta-gran-departamento-exc-ubicacion-_JM,"Edificio Categoria, Recoleta Gran Departamento Exc Ubicación",Departamento,110000.0,ARS,100.0,3.0
48,48,2020_10_11,-34.612159999999996,-58.370438,https://departamento.mercadolibre.com.ar/MLA-835257508-departamento-san-telmo-excelente-ubicacion-alquiler-temporal-_JM,Departamento San Telmo Excelente Ubicacion Alquiler Temporal,Departamento,101850.0,ARS,35.0,2.0
49,49,2020_10_11,-34.59036,-58.50670600000001,https://departamento.mercadolibre.com.ar/MLA-835699750-departamento-de-alquiler-temporal-cap-fed-villa-devoto-_JM,Departamento De Alquiler Temporal Cap Fed Villa Devoto,Departamento,102500.0,ARS,38.0,1.0
50,50,2020_10_11,-34.6002,-58.379765,https://departamento.mercadolibre.com.ar/MLA-836057477-alquiler-temporal-departamento-amoblado-buenos-aires-centro-_JM,Alquiler Temporal Departamento Amoblado Buenos Aires Centro,Departamento,1080.0,USD,72.0,4.0
51,51,2020_10_11,-34.611176,-58.388490000000004,https://departamento.mercadolibre.com.ar/MLA-836189299-departamento-2amb-para-4-personas-en-congreso-luz-y-espacio-_JM,Departamento 2amb Para 4 Personas En Congreso. Luz Y Espacio,Departamento,107000.0,ARS,45.0,2.0
52,52,2020_10_11,-34.609726,-58.424576,https://departamento.mercadolibre.com.ar/MLA-836728121-tresterrazas-rentapart-hospital-italiano-sin-comision-_JM,Tresterrazas Rentapart Hospital Italiano Sin Comision¡,Departamento,101500.0,ARS,38.0,1.0
53,53,2020_10_11,-34.608826,-58.400467000000006,https://departamento.mercadolibre.com.ar/MLA-836960351-hermoso-departamento-de-dos-ambientes-ideal-estudiantes-_JM,Hermoso Departamento De Dos Ambientes Ideal Estudiantes!!,Departamento,98000.0,ARS,40.0,2.0
54,54,2020_10_11,-34.581444,-58.42598,https://departamento.mercadolibre.com.ar/MLA-837329526-alquiler-temporal-palermo-4-pax-_JM,Alquiler Temporal Palermo 4 Pax,Departamento,103500.0,ARS,45.0,2.0
55,55,2020_10_11,-34.56862,-58.436977,https://departamento.mercadolibre.com.ar/MLA-837715826-hermoso-departamento-en-las-canitas-super-luminoso-_JM,"Hermoso Departamento En Las Cañitas, Super Luminoso.",Departamento,103000.0,ARS,50.0,2.0
56,56,2020_10_11,-34.58289,-58.42745600000001,https://departamento.mercadolibre.com.ar/MLA-838214417-alquiler-temporario-studio-en-palermo-soho-_JM,Alquiler Temporario Studio En Palermo Soho,Departamento,105000.0,ARS,34.0,1.0
57,57,2020_10_11,-34.60982,-58.392605,https://departamento.mercadolibre.com.ar/MLA-838375385-departamento-en-alquiler-temporario-cbte-de-pozos-300-_JM,Departamento En Alquiler Temporario  - Cbte De Pozos 300,Departamento,101200.0,ARS,37.0,2.0
58,58,2020_10_11,-34.62788,-58.376408,https://departamento.mercadolibre.com.ar/MLA-839201799--hotel-residencial-familiar-alquiler-habitacion-mensual-_JM,* Hotel Residencial Familiar * Alquiler Habitacion Mensual,Departamento,91000.0,ARS,20.0,1.0
59,59,2020_10_11,-34.5952,-58.44039,https://departamento.mercadolibre.com.ar/MLA-839202169-alquiler-monoambiente-amueblado-edificio-my-soho-_JM,Alquiler Monoambiente Amueblado - Edificio My Soho,Departamento,103000.0,ARS,41.0,1.0
60,60,2020_10_11,-34.600685,-58.398743,https://departamento.mercadolibre.com.ar/MLA-840051546-excelente-mono-ambiente-24000-electricidad-disponibl-_JM,Excelente Mono-ambiente 24.000 + Electricidad. Disponibl,Departamento,99000.0,ARS,22.0,1.0
61,61,2020_10_11,-34.544743,-58.480316,https://departamento.mercadolibre.com.ar/MLA-840170923-monoambiente-con-cochera-venta-saavedra-con-renta-_JM,Monoambiente Con Cochera Venta Saavedra Con Renta,Departamento,110000.0,USD,40.0,1.0
62,62,2020_10_11,-34.555040000000005,-58.469319999999996,https://departamento.mercadolibre.com.ar/MLA-840195727-amplio-3-amb-con-parrillaprecio-x-dia-1o-2-per-consultar-_JM,Amplio 3 Amb. Con Parrilla.precio X Dia 1o 2 Per + Consultar,Departamento,103970.0,ARS,90.0,3.0
63,63,2020_10_11,-34.555040000000005,-58.469319999999996,https://departamento.mercadolibre.com.ar/MLA-840196175-loft-60-m2-c-balcon-con-parrilla-base-1-2-persconsulta-_JM,Loft 60 M2 C/ Balcon  Con Parrilla Base 1 / 2 Pers.+consulta,Departamento,103290.0,ARS,60.0,1.0
64,64,2020_10_11,-34.555040000000005,-58.469319999999996,https://departamento.mercadolibre.com.ar/MLA-840196744-duplex-loft-con-parrillaprecio-x-dia-1-2-per-consultar-_JM,Duplex Loft Con Parrilla/precio X Dia 1 / 2 Per.+  Consultar,Departamento,103970.0,ARS,90.0,2.0
65,65,2020_10_11,-34.569396999999995,-58.446495,https://departamento.mercadolibre.com.ar/MLA-840436367-alquiler-temporario-departamento-belgrano-dueno-directo-_JM,Alquiler Temporario - Departamento Belgrano- Dueño Directo,Departamento,103000.0,ARS,40.0,1.0
66,66,2020_10_11,-34.58952,-58.41583000000001,https://departamento.mercadolibre.com.ar/MLA-840544676-hermoso-departamento-en-zona-plaza-guadalupe-_JM,Hermoso Departamento En Zona Plaza Guadalupe,Departamento,101900.0,ARS,42.0,2.0
67,67,2020_10_11,-34.55791,-58.462917000000004,https://departamento.mercadolibre.com.ar/MLA-840814187-para-exigentes-alquiler-temporario-de-semipiso-en-belgrano-_JM,Para Exigentes Alquiler Temporario De Semipiso En Belgrano,Departamento,102000.0,ARS,50.0,2.0
68,68,2020_10_11,-34.58583,-58.401215,https://departamento.mercadolibre.com.ar/MLA-841076577-departamento-2-dor-austria-y-pagano-_JM,Departamento 2 Dor Austria Y Pagano,Departamento,1800.0,USD,90.0,3.0
69,69,2020_10_11,-34.60605,-58.427814,https://departamento.mercadolibre.com.ar/MLA-841205752-jd-peron-4310-frente-al-hospital-italiano-sin-comision-_JM,J.d. Peron 4310 Frente Al Hospital Italiano Sin Comision¡,Departamento,101500.0,ARS,42.0,2.0
70,70,2020_10_11,-34.60148,-58.39283399999999,https://departamento.mercadolibre.com.ar/MLA-841667292-excelente-departamento-en-alquiler-temporario-_JM,Excelente Departamento En Alquiler Temporario,Departamento,103100.0,ARS,44.0,1.0
71,71,2020_10_11,-34.600513,-58.398790000000005,https://departamento.mercadolibre.com.ar/MLA-841766193-exelente-mono-ambiente-zona-facultad-disponibleseptiembre-_JM,Exelente  Mono-ambiente. Zona Facultad. Disponibleseptiembre,Departamento,102000.0,ARS,35.0,1.0
72,72,2020_10_11,-34.597794,-58.39345600000001,https://departamento.mercadolibre.com.ar/MLA-841786905-alquilo-departamento-amoblados-en-avcallao-y-avsanta-fe-_JM,Alquilo Departamento Amoblados En Av.callao Y Av.santa Fe,Departamento,102000.0,ARS,45.0,1.0
73,73,2020_10_11,-34.570396,-58.43261999999999,https://departamento.mercadolibre.com.ar/MLA-842395113-studio-en-las-canitas-comodo-y-la-mejor-ubicacion-_JM,"Studio En Las Cañitas, Cómodo Y La Mejor Ubicación",Departamento,101850.0,ARS,44.0,1.0
74,74,2020_10_11,-34.56966,-58.448914,https://departamento.mercadolibre.com.ar/MLA-842623066-luminoso-a-80-mts-de-av-cabildo-con-balcon-a-la-calle-_JM,"Luminoso, A 80 Mts De Av. Cabildo Con Balcón A La Calle",Departamento,101900.0,ARS,25.0,1.0
75,75,2020_10_11,-34.570847,-58.4349,https://departamento.mercadolibre.com.ar/MLA-843096434-duplex-temporario-en-las-canitas-hasta-4-personas-_JM,Duplex Temporario En Las Cañitas - Hasta 4 Personas,Departamento,102500.0,ARS,70.0,2.0
76,76,2020_10_11,-34.597614,-58.416275,https://departamento.mercadolibre.com.ar/MLA-843287255-palermo-at-_JM,Palermo At,Departamento,102000.0,ARS,52.0,1.0
77,77,2020_10_11,-34.59422,-58.415066,https://departamento.mercadolibre.com.ar/MLA-843362441-shopping-alto-palermo-3-amb-de-calidad-camenities-y-cochera-_JM,Shopping Alto Palermo 3 Amb De Calidad C/amenities Y Cochera,Departamento,160000.0,ARS,65.0,3.0
78,78,2020_10_11,-34.605779999999996,-58.425526,https://departamento.mercadolibre.com.ar/MLA-843481100-alquiler-temporario-frente-al-hospital-italiano-a-estrenar-_JM,Alquiler Temporario Frente Al Hospital Italiano (a Estrenar),Departamento,101500.0,ARS,21.0,1.0
79,79,2020_10_11,-34.57569,-58.434540000000005,https://departamento.mercadolibre.com.ar/MLA-844665937-2-ambientes-balcon-parrilla-propia-c-renta--_JM,2 Ambientes - Balcon - Parrilla Propia - C/ Renta.-,Departamento,193000.0,USD,45.0,2.0
80,80,2020_10_11,-34.60715,-58.42319499999999,https://departamento.mercadolibre.com.ar/MLA-845218527-depto-zona-hospital-italiano-dueno-directo-temporario-_JM,Depto - Zona Hospital Italiano - Dueño Directo - Temporario,Departamento,101700.0,ARS,42.0,1.0
81,81,2020_10_11,-34.553740000000005,-58.459495999999994,https://departamento.mercadolibre.com.ar/MLA-845273043-alquiler-temporario-de-semipiso-en-belgrano-para-exigentes-_JM,Alquiler Temporario De Semipiso En Belgrano Para Exigentes,Departamento,102000.0,ARS,50.0,2.0
82,82,2020_10_11,-34.59742,-58.429134,https://departamento.mercadolibre.com.ar/MLA-845293675-ideal-para-cuarentena-100-equipado-balcon-y-mucha-luz-_JM,Ideal Para Cuarentena - 100% Equipado - Balcón Y Mucha Luz,Departamento,102900.0,ARS,43.0,1.0
83,83,2020_10_11,-34.596546000000004,-58.38841,https://departamento.mercadolibre.com.ar/MLA-845340797-depto-alquiler-en-recoleta-4-amb-c-dep-y-coch-equipado-y-con-muebles-_JM,Depto Alquiler En Recoleta  4 Amb C Dep. Y Coch/ Equipado Y Con Muebles.,Departamento,1600.0,USD,165.0,4.0
84,84,2020_10_11,-34.60416,-58.38666,https://departamento.mercadolibre.com.ar/MLA-845496797-calido-y-luminoso-3-ambientes-_JM,Calido Y Luminoso 3 Ambientes,Departamento,121000.0,ARS,70.0,3.0
85,85,2020_10_11,-34.604893,-58.42613000000001,https://departamento.mercadolibre.com.ar/MLA-845677777-departamento-temporario-dia-semana-mes-mts-hpital-italiano-_JM,Departamento Temporario Dia Semana Mes Mts. Hpital Italiano,Departamento,101800.0,ARS,70.0,3.0
86,86,2020_10_11,-34.583076,-58.405025,https://departamento.mercadolibre.com.ar/MLA-845920446-monoambiente-en-palermo-_JM,Monoambiente En Palermo,Departamento,110000.0,ARS,38.0,1.0
87,87,2020_10_11,-34.597023,-58.374214,https://departamento.mercadolibre.com.ar/MLA-848481438-alquiler-por-dia-100-equipado-disponible-en-cuarentena-_JM,Alquiler Por Día - 100% Equipado - Disponible En Cuarentena,Departamento,103900.0,ARS,70.0,2.0
88,88,2020_10_11,-34.623816999999995,-58.37716700000001,https://departamento.mercadolibre.com.ar/MLA-849031105-3-ambientes-con-renta-san-telmo-_JM,3 Ambientes Con Renta - San Telmo,Departamento,99000.0,USD,57.0,3.0
89,89,2020_10_11,-34.576336,-58.44152,https://departamento.mercadolibre.com.ar/MLA-849930788-alquiler-temporal-departamento-3-amb-palermo-hollywood-_JM,Alquiler Temporal Departamento 3 Amb Palermo Hollywood ,Departamento,115000.0,ARS,65.0,3.0
90,90,2020_10_11,-34.583794,-58.41206,https://departamento.mercadolibre.com.ar/MLA-850519426-muy-amplio-monoambiente-con-balcon-en-araoz-y-juncal-_JM,Muy Amplio Monoambiente Con Balcon En Araoz Y Juncal,Departamento,117000.0,ARS,45.0,1.0
91,91,2020_10_11,-34.5991,-58.364716,https://departamento.mercadolibre.com.ar/MLA-851011231-departamento-alquiler-3-ambientes-puerto-madero-forum-_JM,Departamento - Alquiler -3 Ambientes - Puerto Madero- Forum,Departamento,2500.0,USD,160.0,3.0
92,92,2020_10_11,-34.611270000000005,-58.39029300000001,https://departamento.mercadolibre.com.ar/MLA-851860504-monoambiente-amobl-cbano-tv-wifi-aire-ac-gtos-incl-_JM,"Monoambiente Amobl C/baño, Tv, Wifi, Aire Ac, (gtos Incl) ",Departamento,90900.0,ARS,30.0,1.0
93,93,2020_10_11,-34.62408,-58.389644999999994,https://departamento.mercadolibre.com.ar/MLA-852338066-sophias-buenos-aires-suites-_JM,Sophias Buenos Aires Suites,Departamento,147500.0,ARS,500.0,10.0
94,94,2020_10_11,-34.575516,-58.439537,https://departamento.mercadolibre.com.ar/MLA-852374975-precioso-studio-piscina-laundry-parrilla-_JM,Precioso Studio. Piscina Laundry Parrilla,Departamento,117000.0,ARS,36.0,1.0
95,95,2020_10_11,-34.579426,-58.434180000000005,https://departamento.mercadolibre.com.ar/MLA-852740456-palermo-hollywood-totalmente-equipado-precio-paquete-_JM,Palermo Hollywood-totalmente Equipado- Precio Paquete,Departamento,105000.0,ARS,33.0,1.0
96,96,2020_10_11,-34.60614,-58.423885,https://departamento.mercadolibre.com.ar/MLA-852810084-hospital-italiano-departamento-temporario-_JM,Hospital Italiano Departamento Temporario,Departamento,101400.0,ARS,37.0,1.0
97,97,2020_10_11,-34.58677,-58.40679599999999,https://departamento.mercadolibre.com.ar/MLA-852911988-monoambiente-en-palermo-billinghurts-2163-_JM,Monoambiente En Palermo Billinghurts 2163,Departamento,110000.0,ARS,42.0,1.0
98,98,2020_10_11,-34.583603000000004,-58.429016000000004,https://departamento.mercadolibre.com.ar/MLA-853411820-alquiler-palermo-4-ambientes-terraza-_JM,Alquiler Palermo 4 Ambientes Terraza!,Departamento,144000.0,ARS,160.0,4.0
99,99,2020_10_11,-34.5991,-58.364716,https://departamento.mercadolibre.com.ar/MLA-853442127-departamento-alquiler-temporal-3-ambientes-puerto-madero--_JM,Departamento-alquiler Temporal- 3 Ambientes- Puerto Madero-,Departamento,2500.0,USD,160.0,3.0
100,100,2020_10_11,-34.598022,-58.3768,https://departamento.mercadolibre.com.ar/MLA-854120496-monoambiente-con-balcon-en-retiro-_JM,Monoambiente Con Balcón En Retiro,Departamento,105000.0,ARS,42.0,1.0
101,101,2020_10_11,-34.580784,-58.431045999999995,https://departamento.mercadolibre.com.ar/MLA-854823583-departamento-totalmente-amoblado-precio-paquete-_JM,Departamento Totalmente Amoblado - Precio Paquete,Departamento,118000.0,ARS,52.0,2.0
102,102,2020_10_11,-34.621418,-58.379803,https://departamento.mercadolibre.com.ar/MLA-855070392-emprendimiento-inversioacuten-para-renta-coliving-casa-campus-centro-9-de-julio-_JM,Emprendimiento Inversi&oacute;n Para Renta - Coliving Casa Campus Centro | 9 De Julio,Departamento,62238.0,USD,,
103,103,2020_10_11,-34.597954,-58.389656,https://departamento.mercadolibre.com.ar/MLA-855112045-monoambiente-gran-categoria-en-recoleta-dueno-sin-garantia-_JM,Monoambiente Gran Categoría En Recoleta Dueño Sin Garantía,Departamento,104500.0,ARS,35.0,1.0
104,104,2020_10_11,-34.59472,-58.393333,https://departamento.mercadolibre.com.ar/MLA-855439413-hermoso-departamento-en-recoleta-con-pileta-y-jardin-_JM,"Hermoso Departamento En Recoleta, Con Pileta Y Jardín",Departamento,110000.0,ARS,38.0,1.0
105,105,2020_10_11,-34.60584,-58.42612,https://departamento.mercadolibre.com.ar/MLA-855544298-alquiler-temporario-monoambiente-amoblado-hospital-italiano-_JM,Alquiler Temporario Monoambiente Amoblado Hospital Italiano,Departamento,101300.0,ARS,23.0,1.0
106,106,2020_10_11,-34.660614,-58.483288,https://departamento.mercadolibre.com.ar/MLA-855648392-habitacion-privada-cap-fed-7000-pmes-todo-incl-exc-ubi-_JM,Habitacion Privada Cap Fed $7000 P/mes Todo Incl Exc Ubi,Departamento,107000.0,ARS,100.0,5.0
